date,theta,tau,ae_error,regime_label,llm_macro,llm_sentiment,llm_risk,r_event,edge_event_minus_normal,week_return_fused,regret_ema_norm,w_event_0,w_event_1,w_event_2,w_event_3,w_event_4,w_event_5,w_event_6,w_event_7,w_fused_0,w_fused_1,w_fused_2,w_fused_3,w_fused_4,w_fused_5,w_fused_6,w_fused_7
2021-01-01,1.9124584197998047,15.0,11.72562026977539,bull_normal,60.5,64.3,50.75,0.0,0.0,0.0,0.0,0.2422509683243009,0.3334459510707841,0.18168822624322567,0.07823987771565039,0.04798106772382518,0.05234812867699014,0.03434852629720308,0.029697253948020606,0.2422509680820499,0.3334459507373381,0.18168822606153742,0.0782398776374105,0.04798106767584411,0.052348128624642006,0.03434852626285455,0.02969725391832335
2021-01-08,1.9223020672798157,15.0,11.150801658630371,bull_normal,58.5,60.5,47.25,0.030217659272899544,0.030217659272899544,0.030217659242681886,0.0,0.2498124659834079,0.31379428777360985,0.18735934948755592,0.07808943117925476,0.04953241072516077,0.05394671171772577,0.035564707728308664,0.031900635404976396,0.24981246573359542,0.3137942874598155,0.18735934930019654,0.07808943110116533,0.04953241067562836,0.053946711663779054,0.03556470769274395,0.03190063537307576
2021-01-15,1.7415977716445923,15.0,18.64406967163086,event_stress,58.1,59.6,49.599999999999994,0.018969563270717492,0.018969563270717492,0.018969563251747933,0.0,0.2504664557084215,0.4000000007238327,0.1878498417813161,0.06935276346866073,0.026537282697145854,0.027880452328346187,0.019508662055251428,0.018404541237025483,0.25046645545795504,0.40000000032383265,0.18784984159346627,0.06935276339930796,0.026537282670608568,0.027880452300465732,0.019508662035742766,0.01840454121862094
2021-01-22,1.7953883409500122,15.0,17.28256607055664,event_stress,58.220000000000006,58.120000000000005,50.25,-0.019629540390357608,-0.019629540390357608,-0.019629540370728064,0.0,0.24339566554382217,0.4000000004792596,0.18254674915786664,0.0731446755922413,0.029412900957945572,0.02958440955460479,0.02161339738802914,0.02030220132623069,0.24339566530042653,0.4000000000792597,0.18254674897531992,0.07314467551909663,0.029412900928532677,0.029584409525020387,0.021613397366415744,0.020302201305928493
2021-01-29,1.6634811162948608,15.0,20.938508987426758,event_stress,53.5,52.5,47.25,-0.019971095689069223,-0.019971095689069223,-0.019971095669098125,0.0,0.25785242663800095,0.40000000040885203,0.19338931997850065,0.06824597490651636,0.022877302107747296,0.023800596578192564,0.01702869088267361,0.016805688499516462,0.25785242638014855,0.4000000000088521,0.19338931978511134,0.0682459748382704,0.02287730208487,0.02380059655439197,0.017028690865644923,0.016805688482710777
2021-02-05,1.9454589486122131,15.0,9.665470123291016,bull_normal,56.0,52.5,49.75,0.01043424002515924,0.01043424002515924,0.010434240014724998,0.0,0.25354880101511607,0.3049665763928762,0.19016160076133706,0.08052395632513151,0.04834477876881388,0.05320469558498187,0.03557517470376132,0.03367441644798215,0.2535488007615672,0.3049665760879096,0.19016160057117545,0.08052395624460755,0.0483447787204691,0.053204695531777174,0.035575174668186146,0.03367441641430773
2021-02-12,1.9203577637672424,15.0,10.595335960388184,bull_normal,57.5,59.5,39.0,0.026396915482286863,0.026396915482286863,0.026396915455889944,0.0,0.24243366062714708,0.29454756085803374,0.1818252454703603,0.08118631139795597,0.05993836219918732,0.058545931665364204,0.04243757539602331,0.0390853523859282,0.2424336603847134,0.29454756056348613,0.18182524528853505,0.08118631131676965,0.059938362139248955,0.058545931606818265,0.04243757535358573,0.03908535234684285
2021-02-19,1.901309072971344,15.0,12.112592697143555,bull_normal,57.529999999999994,59.470000000000006,41.045,-0.0021835350701648465,-0.0021835350701648465,-0.0021835350679813115,0.0,0.23837642978282605,0.32869590080581734,0.17878232233711952,0.08142196808550851,0.0519289066313054,0.049448521263997985,0.03708639094799849,0.03425956014542682,0.2383764295444496,0.32869590047712144,0.17878232215833717,0.08142196800408653,0.05192890657937649,0.04944852121454946,0.03708639091091209,0.03425956011116726
2021-02-26,1.8532160520553589,15.0,14.848400115966797,bull_normal,55.879999999999995,56.42999999999999,43.125,-0.0447977332563836,-0.0447977332563836,-0.044797733211585866,0.0,0.28591245419418065,0.3162841568102353,0.21443434064563544,0.06596664073250327,0.03217550686609997,0.03945934640257525,0.023420125336572433,0.022347429012197738,0.2859124539082682,0.31628415649395114,0.21443434043120108,0.06596664066653662,0.03217550683392446,0.0394593463631159,0.023420125313152306,0.02234742898985031
2021-03-05,1.9030973315238953,15.0,11.65086555480957,bull_normal,58.0,57.3,40.75,-0.01066327586942019,-0.01066327586942019,-0.010663275858756914,0.0,0.26423680967639973,0.29217859104809596,0.19817760725729977,0.0746815048290331,0.0491111018446543,0.05376789440602068,0.03512515069812338,0.03272134024037308,0.2642368094121629,0.29217859075591734,0.19817760705912216,0.07468150475435159,0.0491111017955432,0.05376789435225278,0.03512515066299823,0.03272134020765174
2021-03-12,1.673138976097107,15.0,19.23153305053711,event_stress,58.3,55.9,44.0,-0.03159178925846159,-0.03159178925846159,-0.031591789226869796,0.0,0.24829047798915901,0.39909039723160106,0.18621785849186925,0.07037274487159172,0.027849991627292278,0.027991554241755357,0.0204652247163333,0.019721750830398045,0.24829047774086851,0.39909039683251063,0.18621785830565138,0.07037274480121897,0.027849991599442285,0.0279915542137638,0.020465224695868072,0.019721750810676293
2021-03-19,1.704276978969574,15.0,18.381820678710938,event_stress,59.3,59.8,43.75,-0.0072674027934707475,-0.0072674027934707475,-0.007267402786203343,0.0,0.2709953336334937,0.361270580170435,0.20324650022512028,0.06556532178686464,0.02773833416644026,0.03183598533458518,0.020228907814038317,0.019119036869022724,0.2709953333624983,0.3612705798091643,0.20324650002187372,0.0655653217212993,0.027738334138701918,0.03183598530274919,0.020228907793809404,0.01911903684990368
2021-03-26,1.6974197030067444,15.0,19.139707565307617,event_stress,57.5,56.0,45.25,0.015966486870975627,0.015966486870975627,0.015966486855009142,0.0,0.2488259420914409,0.4000000006225551,0.18661945656858062,0.07051168914631427,0.027241195597292316,0.027431020392090635,0.02004905977422819,0.019321635807497916,0.248825941842615,0.40000000022255516,0.18661945638196117,0.07051168907580259,0.027241195570051124,0.02743102036465962,0.020049059754179133,0.01932163578817628
2021-04-02,1.952023446559906,15.0,8.678933143615723,bull_normal,53.0,54.0,43.75,0.018327787683244598,0.018327787683244598,0.0183277876649168,0.0,0.2533253417322882,0.2790727415264667,0.18999400629921614,0.08208323148247239,0.05597869264827845,0.05941443756683361,0.04073773044668009,0.03939381829776446,0.25332534147896285,0.27907274124739395,0.18999400610922212,0.08208323140038915,0.055978692592299754,0.05941443750741916,0.040737730405942356,0.03939381825837064
2021-04-09,1.974215030670166,15.0,4.77430534362793,bull_normal,52.0,54.8,40.25,-0.006522872949795629,-0.006522872949795629,-0.006522872943272756,0.0,0.22908313919282713,0.24010524889258614,0.17181235439462034,0.08894342390555135,0.08003683843872568,0.07664031786699231,0.05748023840024422,0.05589843890845291,0.22908313896374397,0.24010524865248087,0.17181235422280797,0.08894342381660791,0.08003683835868884,0.07664031779035199,0.05748023834276398,0.055898438852554466
2021-04-16,1.9769896864891052,15.0,3.9492101669311523,bull_normal,55.7,53.8,47.25,-0.006159352919016789,-0.006159352919016789,-0.006159352912857435,0.0,0.2185535972100058,0.2580305622072375,0.16391519790750433,0.09191529491938505,0.0793827014409788,0.07681819537912749,0.0576136465343456,0.0537708044014154,0.2185535969914522,0.2580305619492069,0.16391519774358912,0.09191529482746974,0.07938270136159609,0.07681819530230928,0.05761364647673195,0.05377080434764459
2021-04-23,1.970031201839447,15.0,5.882108211517334,bull_normal,53.0,51.5,41.75,0.028174605848139148,0.028174605848139148,0.028174605819964525,0.0,0.26169857625737286,0.2305693881506279,0.19627393219302963,0.07987392847654967,0.06491262771967864,0.07301895499473113,0.04713758464034305,0.046515007567667244,0.2616985759956742,0.23056938792005846,0.19627393199675564,0.07987392839667572,0.06491262765476599,0.07301895492171215,0.04713758459320545,0.04651500752115222
2021-04-30,1.9660981893539429,15.0,6.945184230804443,bull_normal,53.5,56.0,46.75,-0.010155680350473921,-0.010155680350473921,-0.01015568034031824,0.0,0.2287939918776585,0.2866774357400212,0.17159549390824388,0.0896845944469677,0.06576863522368513,0.06471128967245222,0.04781409532193608,0.044954463809035346,0.2287939916488645,0.28667743545334373,0.17159549373664837,0.0896845943572831,0.06576863515791649,0.06471128960774093,0.04781409527412198,0.044954463764080875
2021-05-07,1.9504541754722595,15.0,9.664274215698242,bull_normal,53.05,54.55,49.25,0.003254102356399073,0.003254102356399073,0.003254102353144971,0.0,0.23306054365863738,0.32997734804392365,0.174795407743978,0.08737127826920901,0.051104870376590845,0.0501828823331437,0.037637161749857775,0.035870507824659746,0.2330605434255768,0.32997734771394627,0.17479540756918258,0.08737127818183772,0.05110487032548597,0.05018288228296081,0.03763716171222061,0.03587050778878924
2021-05-14,1.9433944821357727,15.0,10.07521915435791,bull_normal,53.5,54.5,45.75,0.0027944425310405274,0.0027944425310405274,0.0027944425282460843,0.0,0.23785669920614338,0.32033657712402686,0.17839252440460754,0.08552630525584654,0.05223720692506785,0.05089003402988612,0.03816752552241459,0.0365931275320071,0.23785669896828668,0.32033657680369026,0.178392524226215,0.08552630517032023,0.052237206872830635,0.05089003397899609,0.03816752548424706,0.03659312749541397
2021-05-21,1.96503084897995,15.0,7.520413875579834,bull_normal,52.5,55.0,48.75,-0.0027498744032146485,-0.0027498744032146485,-0.0027498744004647736,0.0,0.2281545052607,0.3045128473033155,0.17111587894552496,0.09073999029012589,0.06022531437237392,0.058977639903803156,0.04423322992785237,0.042040593996304165,0.22815450503254547,0.30451284699880266,0.17111587877440906,0.09073999019938589,0.0602253143121486,0.058977639844825513,0.044233229883619135,0.042040593954263565
2021-05-28,1.9190405011177063,15.0,11.550996780395508,bull_normal,57.0,55.0,45.25,0.019922764381543747,0.019922764381543747,0.019922764361620982,0.0,0.2405760150423856,0.3318904452169974,0.1804320112817892,0.08195796507737765,0.04876480482370267,0.04769794896966717,0.03539205348276319,0.03328875610531715,0.24057601480180957,0.33189044488510694,0.18043201110135718,0.08195796499541969,0.04876480477493786,0.04769794892196922,0.03539205344737113,0.033288756072028386
2021-06-04,1.976910948753357,15.0,4.906940937042236,bull_normal,50.7,49.8,45.25,-0.0019196442128931689,-0.0019196442128931689,-0.0019196442109735248,0.0,0.26191039828395674,0.23613725148169867,0.1964327987129675,0.08248125641145698,0.061319327236554824,0.07060668846195246,0.04536261183932508,0.04574966757208783,0.2619103980220463,0.2361372512455614,0.1964327985165347,0.08248125632897572,0.06131932717523549,0.07060668839134576,0.04536261179396246,0.04574966752633816
2021-06-11,1.969210147857666,15.0,7.228706359863281,bull_normal,49.769999999999996,48.68,46.849999999999994,0.005846472736673863,0.005846472736673863,0.00584647273082739,0.0,0.2420811116825173,0.2909911070584864,0.18156083376188795,0.08956405577273606,0.05587057657293967,0.05565444205680901,0.04174083154260675,0.04253704155201681,0.24208111144043618,0.2909911067674953,0.1815608335803271,0.089564055683172,0.055870576517069094,0.05565444200115456,0.04174083150086592,0.04253704150947977
2021-06-18,1.9138986468315125,15.0,12.689493179321289,bull_normal,50.5,51.0,38.5,-0.033942502825835906,-0.033942502825835906,-0.03394250279189341,0.0,0.2561960148138211,0.32684675086276455,0.19214701111036578,0.07906110661466087,0.04224075926216969,0.0412430664170884,0.030932299812816293,0.03133299110631329,0.2561960145576251,0.3268467505359178,0.19214701091821876,0.07906110653559975,0.04224075921992893,0.04124306637584533,0.03093229978188399,0.0313329910749803
2021-06-25,1.967618465423584,15.0,7.219579696655273,bull_normal,51.5,50.5,45.25,0.017706343426883382,0.017706343426883382,0.01770634340917704,0.0,0.2427607768643909,0.2805664272711433,0.18207058264829318,0.0877799252709113,0.05949578122080378,0.059662225483539916,0.043898472440608176,0.04376580880030944,0.24276077662163012,0.2805664269905768,0.18207058246622257,0.08777992518313137,0.059495781161308,0.05966222542387768,0.0438984723967097,0.04376580875654363
2021-07-02,1.6978809833526611,15.0,20.258277893066406,event_stress,51.5,48.5,40.25,0.02142661668583059,0.02142661668583059,0.021426616664403975,0.0,0.2552019365569611,0.40000000065995617,0.19140145241772077,0.06935418071139227,0.024121955083824424,0.023902290432729702,0.017926717824547266,0.01809146631286832,0.25520193630175914,0.40000000025995613,0.1914014522263193,0.06935418064203808,0.024121955059702466,0.02390229040882741,0.017926717806620546,0.01809146629477685
2021-07-09,1.9579905271530151,15.0,8.364113807678223,bull_normal,51.3,48.5,40.25,-0.004855087706235355,-0.004855087706235355,-0.004855087701380269,0.0,0.2509242249249771,0.27511142963836555,0.18819316869373284,0.08494568953203306,0.05798830032565497,0.056723155369771364,0.04254236652732852,0.04357166498813666,0.2509242246740529,0.2751114293632541,0.18819316850553966,0.08494568944708736,0.057988300267666666,0.0567231553130482,0.04254236648478615,0.04357166494456499
2021-07-16,1.9595026969909668,15.0,8.105576515197754,bull_normal,52.15,48.9,42.25,0.010189429830813324,0.010189429830813324,0.010189429820623893,0.0,0.24689666943019498,0.2795779250549634,0.18517250207264624,0.08595616157583807,0.058545343180517205,0.057354771750021676,0.04301607881251626,0.043480548123302,0.24689666918329833,0.27957792477538557,0.18517250188747375,0.08595616148988193,0.05854534312197187,0.05735477169266691,0.04301607876950019,0.04348054807982146
